timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,packets,duration_ms,flags
2026-03-02T16:40:50,185.182.174.29,10.0.0.5,17579,80,ICMP,5038,391,4449,SYN-ACK
2026-03-06T00:29:00,10.0.3.98,10.0.0.5,3615,8080,ICMP,17270,80,466,SYN
2026-03-14T20:39:52,185.180.81.203,10.0.0.5,64297,8080,ICMP,21235,383,2477,FIN
2026-03-06T16:58:01,10.0.4.109,10.0.0.5,6777,443,UDP,19767,268,917,RST
2026-03-13T09:01:08,10.0.0.59,10.0.0.5,15781,443,TCP,20532,242,3724,SYN-ACK
2026-03-04T20:48:43,10.0.2.91,10.0.0.5,50366,80,TCP,13049,91,4927,SYN
2026-03-01T22:00:51,10.0.4.187,10.0.0.5,39963,8080,UDP,31178,171,2001,SYN-ACK
2026-03-11T23:26:16,10.0.2.103,10.0.0.5,30953,443,TCP,3820,186,4746,FIN
2026-03-04T10:09:19,10.0.0.190,10.0.0.5,32632,443,UDP,6920,220,3985,SYN-ACK
2026-03-10T22:21:43,10.0.0.250,10.0.0.5,51812,80,UDP,35572,83,3969,SYN-ACK
2026-03-03T21:43:45,185.137.222.41,10.0.0.5,36453,8080,TCP,3247,257,1049,FIN
2026-03-01T20:54:59,185.192.58.175,10.0.0.5,24647,6379,TCP,5856,186,2641,SYN-ACK
2026-03-13T09:08:12,10.0.2.155,10.0.0.5,59410,80,ICMP,40391,99,2484,RST
2026-03-10T03:35:54,10.0.0.219,10.0.0.5,33272,8080,ICMP,24868,372,3322,SYN-ACK
2026-03-06T21:59:19,10.0.1.181,10.0.0.5,9069,8080,UDP,12149,55,4934,SYN
2026-03-09T02:51:32,10.0.4.57,10.0.0.5,40824,8080,TCP,421,8,4543,FIN
2026-03-13T04:10:34,10.0.5.44,10.0.0.5,9117,443,ICMP,49180,134,987,RST
2026-03-12T03:58:04,10.0.2.207,10.0.0.5,44053,443,TCP,29692,402,687,SYN-ACK
2026-03-02T17:42:04,10.0.2.103,10.0.0.5,20577,80,UDP,39314,368,724,RST
2026-03-05T20:48:11,185.182.174.29,10.0.0.5,39388,6379,UDP,4898,208,3299,"SYN,SYN,SYN"
2026-03-02T12:42:11,10.0.0.8,10.0.0.5,22801,8080,ICMP,26926,476,4811,SYN
2026-03-02T01:22:01,10.0.2.117,10.0.0.5,45644,80,TCP,40536,445,3629,FIN
2026-03-10T23:10:59,10.0.1.181,10.0.0.5,27377,8080,UDP,7875,445,678,RST
2026-03-11T03:07:37,185.180.81.203,10.0.0.5,20967,22,UDP,25046,260,744,ACK
2026-03-11T17:24:24,10.0.3.138,10.0.0.5,26871,8080,UDP,47199,337,916,ACK
2026-03-04T07:04:16,10.0.2.155,10.0.0.5,10758,8080,UDP,18658,368,1287,FIN
2026-03-04T17:12:48,10.0.3.98,10.0.0.5,1286,443,TCP,39029,36,2141,SYN
2026-03-12T14:51:22,10.0.2.42,10.0.0.5,47630,443,TCP,10224,2,749,RST
2026-03-01T10:11:28,185.180.81.203,10.0.0.5,22584,5432,ICMP,24900,251,3183,ACK
2026-03-04T17:03:59,10.0.5.44,10.0.0.5,33608,443,TCP,17746,384,4912,SYN-ACK
2026-03-10T12:14:34,10.0.4.57,10.0.0.5,34625,443,UDP,21738,249,2330,RST
2026-03-07T08:23:25,10.0.3.151,10.0.0.5,23807,8080,TCP,43823,236,1800,SYN
2026-03-12T17:18:37,10.0.4.225,10.0.0.5,46385,8080,ICMP,23518,116,2877,SYN-ACK
2026-03-10T11:50:07,10.0.2.155,10.0.0.5,40546,80,ICMP,46364,422,323,SYN
2026-03-05T12:25:25,10.0.0.156,10.0.0.5,50654,8080,UDP,2315,48,4488,SYN
2026-03-14T17:25:26,185.192.134.249,10.0.0.5,37670,6379,ICMP,39359,399,2655,RST
2026-03-11T03:15:25,10.0.2.91,10.0.0.5,53542,443,TCP,34495,232,1476,SYN
2026-03-07T21:54:48,10.0.2.63,10.0.0.5,59785,80,ICMP,33306,69,4228,SYN-ACK
2026-03-10T21:49:26,10.0.4.103,10.0.0.5,2497,80,TCP,13452,210,3514,ACK
2026-03-12T05:28:18,10.0.1.168,10.0.0.5,6051,80,TCP,9627,251,4829,SYN-ACK
2026-03-12T06:15:25,10.0.1.222,10.0.0.5,14616,8080,TCP,7533,249,3879,SYN
2026-03-02T09:10:12,10.0.1.131,10.0.0.5,16342,8080,UDP,23676,372,3862,ACK
2026-03-11T12:49:04,10.0.3.21,10.0.0.5,3331,80,ICMP,2301,91,2850,FIN
2026-03-03T21:37:38,10.0.0.92,10.0.0.5,49969,80,UDP,24284,405,3948,FIN
2026-03-02T21:22:05,185.181.101.40,10.0.0.5,61141,22,ICMP,49096,176,4420,FIN
2026-03-03T12:18:44,10.0.3.57,10.0.0.5,38505,80,ICMP,8972,102,2465,SYN
2026-03-13T11:27:26,10.0.5.177,10.0.0.5,60044,8080,UDP,17872,435,1513,ACK
2026-03-08T21:38:30,10.0.4.109,10.0.0.5,27002,443,ICMP,19239,33,3545,SYN-ACK
2026-03-08T15:39:13,185.181.101.40,10.0.0.5,5348,8443,ICMP,19603,115,3891,ACK
2026-03-13T12:15:30,10.0.1.246,10.0.0.5,42407,80,UDP,18011,408,2794,SYN-ACK
2026-03-13T09:22:01,10.0.5.29,10.0.0.5,41511,443,UDP,26934,195,3325,FIN
2026-03-01T07:42:53,10.0.5.214,10.0.0.5,30774,8080,TCP,49577,285,4311,FIN
2026-03-10T20:20:15,10.0.1.179,10.0.0.5,29124,8080,UDP,33541,309,2755,SYN
2026-03-12T21:54:19,10.0.0.98,10.0.0.5,45730,80,TCP,12135,99,3158,FIN
2026-03-03T11:20:29,10.0.1.246,10.0.0.5,56566,80,ICMP,42357,224,3355,RST
2026-03-13T20:23:20,10.0.2.254,10.0.0.5,13721,443,ICMP,44169,25,1386,SYN-ACK
2026-03-12T18:38:26,10.0.4.7,10.0.0.5,58281,443,ICMP,48117,399,710,SYN-ACK
2026-03-11T23:43:31,10.0.0.156,10.0.0.5,31485,443,TCP,9873,120,2715,SYN-ACK
2026-03-06T10:26:03,10.0.3.24,10.0.0.5,43270,80,ICMP,35499,414,1059,RST
2026-03-13T22:43:40,10.0.3.230,10.0.0.5,47440,443,TCP,35757,244,3311,SYN
2026-03-06T18:38:30,185.181.101.40,10.0.0.5,58339,80,UDP,33171,306,396,SYN-ACK
2026-03-07T18:11:49,10.0.2.155,10.0.0.5,41665,8080,UDP,12143,257,4790,FIN
2026-03-10T08:41:02,10.0.0.221,10.0.0.5,49196,443,UDP,34477,486,871,SYN-ACK
2026-03-04T14:23:43,10.0.3.138,10.0.0.5,51684,80,ICMP,25626,438,2760,FIN
2026-03-02T19:27:59,10.0.2.17,10.0.0.5,3494,80,ICMP,15566,88,3982,SYN-ACK
2026-03-06T23:24:05,185.137.222.41,10.0.0.5,49609,5432,ICMP,5349,387,4438,SYN-ACK
2026-03-10T14:36:39,185.192.134.249,10.0.0.5,50657,6379,ICMP,46193,54,1824,SYN
2026-03-07T00:32:47,185.137.222.41,10.0.0.5,22650,8080,UDP,39393,302,3712,FIN
2026-03-11T18:46:21,10.0.1.131,10.0.0.5,3648,80,UDP,11649,412,251,SYN-ACK
2026-03-11T01:34:00,10.0.5.27,10.0.0.5,61483,80,ICMP,47018,280,3794,FIN
2026-03-12T03:39:32,10.0.2.91,10.0.0.5,51785,443,UDP,16946,287,2168,SYN-ACK
2026-03-14T11:08:04,10.0.1.64,10.0.0.5,39044,8080,ICMP,24306,257,4271,FIN
2026-03-02T08:45:38,10.0.4.57,10.0.0.5,4087,8080,UDP,46976,396,2203,SYN-ACK
2026-03-09T23:30:26,10.0.5.159,10.0.0.5,27062,443,TCP,37857,222,2086,RST
2026-03-07T03:07:37,10.0.1.181,10.0.0.5,65024,443,TCP,24612,210,3394,SYN-ACK
2026-03-02T09:05:34,10.0.4.109,10.0.0.5,33353,8080,ICMP,46324,480,4093,ACK
2026-03-05T17:28:24,10.0.3.21,10.0.0.5,39332,8080,TCP,23277,350,477,SYN-ACK
2026-03-08T19:03:20,10.0.5.144,10.0.0.5,44155,443,UDP,35319,64,208,FIN
2026-03-06T01:10:02,10.0.1.64,10.0.0.5,64693,443,TCP,47709,283,3123,RST
2026-03-02T15:56:38,185.192.58.175,10.0.0.5,40816,8443,UDP,19351,280,1883,ACK
2026-03-08T11:46:34,185.113.152.216,10.0.0.5,58946,5432,TCP,15408,242,3584,FIN
2026-03-11T07:11:29,10.0.4.103,10.0.0.5,29109,80,UDP,8815,440,1140,ACK
2026-03-05T15:22:09,10.0.1.42,10.0.0.5,54096,80,ICMP,15603,307,3902,RST
2026-03-06T22:54:00,10.0.0.56,10.0.0.5,22181,80,TCP,8811,125,4272,SYN
2026-03-13T11:14:15,10.0.5.166,10.0.0.5,57567,443,UDP,15725,105,2062,SYN
2026-03-08T03:38:35,10.0.4.51,10.0.0.5,12045,80,ICMP,36829,168,376,FIN
2026-03-14T15:48:18,10.0.4.187,10.0.0.5,6959,8080,UDP,29238,213,194,SYN-ACK
2026-03-07T22:50:59,10.0.5.150,10.0.0.5,44516,80,ICMP,44913,149,3088,SYN
2026-03-12T18:16:17,10.0.4.68,10.0.0.5,21487,80,TCP,15617,467,1668,FIN
2026-03-14T09:53:24,185.132.5.175,10.0.0.5,47916,3306,UDP,21711,172,480,RST
2026-03-09T01:47:09,10.0.5.214,10.0.0.5,38364,443,ICMP,22014,76,2627,RST
2026-03-13T22:29:38,10.0.4.103,10.0.0.5,45571,8080,TCP,18276,136,4908,RST
2026-03-05T21:18:43,10.0.3.151,10.0.0.5,64617,8080,TCP,38219,112,3845,ACK
2026-03-10T16:48:39,10.0.5.159,10.0.0.5,48489,8080,ICMP,29143,162,314,SYN-ACK
2026-03-05T11:19:53,10.0.0.219,10.0.0.5,54924,80,UDP,2809,411,2845,FIN
2026-03-09T11:16:40,10.0.4.103,10.0.0.5,47522,443,UDP,38987,201,2847,SYN
2026-03-05T14:40:56,185.181.101.40,10.0.0.5,60922,22,TCP,47028,428,2870,"SYN,SYN,SYN"
2026-03-03T17:07:24,185.176.239.136,10.0.0.5,51326,6379,TCP,25870,22,1627,RST
2026-03-08T04:28:53,10.0.2.103,10.0.0.5,43783,443,UDP,18113,431,997,RST
2026-03-05T06:24:41,10.0.2.91,10.0.0.5,18180,8080,TCP,21383,40,4132,SYN
2026-03-04T12:13:33,185.164.91.130,10.0.0.5,10186,443,ICMP,37504,32,4951,ACK
2026-03-13T00:37:45,10.0.2.40,10.0.0.5,64144,80,UDP,49252,413,596,RST
2026-03-12T22:07:24,10.0.3.98,10.0.0.5,55540,8080,TCP,40787,108,1597,FIN
2026-03-11T21:01:48,10.0.1.246,10.0.0.5,27854,8080,UDP,28857,268,3078,SYN-ACK
2026-03-14T17:00:54,10.0.4.57,10.0.0.5,61103,80,TCP,33079,133,165,ACK
2026-03-10T01:25:07,10.0.1.179,10.0.0.5,9481,80,ICMP,48590,241,1284,RST
2026-03-12T10:29:06,185.182.174.29,10.0.0.5,18757,8080,ICMP,7449,118,1882,SYN
2026-03-10T14:29:59,10.0.0.56,10.0.0.5,60689,8080,UDP,23540,482,1640,SYN-ACK
2026-03-14T01:21:24,10.0.4.57,10.0.0.5,32928,443,TCP,21003,170,4110,RST
2026-03-05T11:41:17,10.0.2.91,10.0.0.5,58789,443,TCP,12252,222,2306,SYN-ACK
2026-03-04T11:24:28,10.0.4.7,10.0.0.5,28784,8080,UDP,7252,145,3002,SYN-ACK
2026-03-12T20:09:05,10.0.0.187,10.0.0.5,35610,443,UDP,3240,81,284,SYN-ACK
2026-03-07T02:50:12,185.113.152.216,10.0.0.5,24009,443,TCP,15585,139,2822,FIN
2026-03-10T02:43:22,10.0.1.64,10.0.0.5,34428,8080,UDP,6986,318,4976,SYN
2026-03-07T07:28:47,185.187.216.153,10.0.0.5,64215,22,ICMP,5998,385,2179,ACK
2026-03-01T08:20:31,10.0.4.187,10.0.0.5,43869,8080,TCP,21758,23,4081,SYN-ACK
2026-03-14T19:48:11,185.158.1.245,10.0.0.5,5078,8080,ICMP,27203,472,895,ACK
2026-03-08T01:44:47,10.0.1.168,10.0.0.5,10586,80,TCP,10102,496,3859,FIN
2026-03-09T21:11:36,10.0.5.167,10.0.0.5,38917,80,ICMP,15782,461,2793,RST
2026-03-09T18:50:18,10.0.5.84,10.0.0.5,58107,443,TCP,26550,129,3959,SYN
2026-03-14T17:10:27,10.0.1.131,10.0.0.5,6307,80,TCP,46866,264,555,SYN-ACK
2026-03-13T20:24:16,10.0.2.117,10.0.0.5,60435,443,TCP,25302,473,1863,SYN
2026-03-02T00:41:57,10.0.4.51,10.0.0.5,54349,80,TCP,12763,334,4614,SYN-ACK
2026-03-12T20:23:50,185.147.82.139,10.0.0.5,50902,6379,TCP,24491,188,3974,RST
2026-03-09T05:37:44,10.0.4.187,10.0.0.5,49388,443,TCP,4482,374,1705,SYN-ACK
2026-03-12T19:42:05,10.0.5.140,10.0.0.5,53768,8080,UDP,25540,484,4749,RST
2026-03-11T21:48:59,10.0.1.172,10.0.0.5,58281,80,ICMP,16949,18,3655,FIN
2026-03-11T04:15:59,10.0.0.207,10.0.0.5,47832,8080,TCP,31383,272,1852,FIN
2026-03-08T10:32:35,10.0.0.219,10.0.0.5,33930,80,ICMP,48954,418,18,SYN-ACK
2026-03-11T04:03:40,10.0.0.207,10.0.0.5,10421,8080,TCP,4059,21,3832,RST
2026-03-03T15:05:13,10.0.4.76,10.0.0.5,61273,443,ICMP,846,211,50,SYN
2026-03-09T06:21:34,10.0.1.168,10.0.0.5,30495,80,TCP,11997,5,136,FIN
2026-03-12T08:52:32,10.0.5.81,10.0.0.5,52645,443,ICMP,18516,273,4625,SYN-ACK
2026-03-02T07:12:59,10.0.1.68,10.0.0.5,27334,8080,UDP,28163,246,2924,SYN-ACK
2026-03-14T07:52:21,185.192.58.175,10.0.0.5,12840,5432,TCP,6710,361,2554,SYN-ACK
2026-03-10T23:17:54,10.0.5.118,10.0.0.5,23529,8080,UDP,41664,301,1786,RST
2026-03-06T09:53:19,10.0.3.138,10.0.0.5,8727,8080,TCP,40455,58,2349,SYN
2026-03-09T21:22:51,10.0.1.181,10.0.0.5,29304,443,ICMP,6194,82,2674,RST
2026-03-07T09:32:41,185.113.152.216,10.0.0.5,64350,22,UDP,13871,263,4132,SYN-ACK
2026-03-12T18:14:17,185.168.136.197,10.0.0.5,8905,80,ICMP,21548,233,4042,FIN
2026-03-08T19:40:45,185.192.134.249,10.0.0.5,63676,5432,TCP,31732,470,4515,ACK
2026-03-06T06:53:05,10.0.2.57,10.0.0.5,12704,8080,TCP,42515,396,315,ACK
2026-03-03T17:15:50,10.0.2.40,10.0.0.5,48532,443,UDP,842,365,3206,ACK
2026-03-07T12:33:08,10.0.0.219,10.0.0.5,28432,80,ICMP,29718,491,257,SYN-ACK
2026-03-13T04:29:16,185.168.136.197,10.0.0.5,22932,8443,ICMP,44249,496,295,SYN-ACK
2026-03-04T13:35:52,185.158.1.245,10.0.0.5,17869,443,UDP,3452,237,3414,SYN-ACK
2026-03-11T08:44:22,10.0.1.179,10.0.0.5,17482,443,ICMP,9009,378,2825,FIN
2026-03-03T22:27:41,10.0.0.98,10.0.0.5,39418,80,TCP,13493,60,828,SYN-ACK
2026-03-05T04:55:14,185.137.222.41,10.0.0.5,3769,443,ICMP,46978,390,3027,RST
2026-03-03T11:42:46,185.192.134.249,10.0.0.5,25616,8443,ICMP,15398,278,711,"SYN,SYN,SYN"
2026-03-07T00:31:34,10.0.3.151,10.0.0.5,7683,8080,ICMP,27762,59,3475,SYN
2026-03-13T19:33:06,10.0.0.156,10.0.0.5,20884,80,UDP,9967,361,3885,SYN-ACK
2026-03-08T23:52:07,10.0.5.144,10.0.0.5,6356,8080,ICMP,2547,266,706,ACK
2026-03-08T02:41:40,10.0.4.23,10.0.0.5,63629,8080,TCP,13656,39,416,RST
2026-03-04T20:01:38,10.0.5.84,10.0.0.5,8287,80,UDP,18792,454,132,RST
2026-03-13T01:30:28,10.0.5.166,10.0.0.5,20485,80,TCP,1148,476,154,SYN-ACK
2026-03-07T21:02:06,185.158.1.245,10.0.0.5,34417,5432,ICMP,19777,158,4373,RST
2026-03-07T08:33:29,10.0.0.187,10.0.0.5,38213,80,UDP,33857,261,3770,RST
2026-03-08T19:57:00,10.0.5.150,10.0.0.5,29369,443,ICMP,12132,118,3670,SYN
2026-03-02T19:18:57,10.0.2.17,10.0.0.5,57628,443,ICMP,31284,202,1796,SYN-ACK
2026-03-09T18:50:47,10.0.1.179,10.0.0.5,6669,8080,TCP,20609,375,767,SYN-ACK
2026-03-01T20:04:04,10.0.2.17,10.0.0.5,49103,443,UDP,25668,155,4956,RST
2026-03-14T10:48:05,10.0.0.221,10.0.0.5,21968,8080,UDP,9967,263,3741,ACK
2026-03-02T13:16:23,10.0.1.181,10.0.0.5,34771,80,ICMP,28385,374,3423,SYN
2026-03-04T18:05:40,10.0.5.140,10.0.0.5,52513,80,TCP,40717,374,4779,ACK
2026-03-12T22:34:38,185.158.1.245,10.0.0.5,22420,3306,UDP,13292,474,1661,"SYN,SYN,SYN"
2026-03-11T01:55:50,10.0.2.117,10.0.0.5,27009,80,ICMP,39595,468,4194,ACK
2026-03-13T02:53:06,10.0.0.12,10.0.0.5,1283,80,ICMP,8881,460,1718,RST
2026-03-09T16:35:47,10.0.1.222,10.0.0.5,21032,80,ICMP,4329,282,896,ACK
2026-03-12T00:38:17,10.0.5.150,10.0.0.5,45172,80,TCP,7941,217,9,SYN-ACK
2026-03-01T18:46:40,10.0.4.23,10.0.0.5,61267,80,ICMP,13983,239,4082,SYN-ACK
2026-03-01T13:08:57,10.0.0.8,10.0.0.5,18873,80,TCP,12011,185,1938,RST
2026-03-06T02:34:43,10.0.4.225,10.0.0.5,28959,443,ICMP,37889,188,4890,FIN
2026-03-04T01:44:08,10.0.0.98,10.0.0.5,35713,443,TCP,10798,20,2260,SYN-ACK
2026-03-08T10:13:30,10.0.5.159,10.0.0.5,15619,8080,TCP,43124,78,2408,SYN-ACK
2026-03-01T23:01:55,10.0.2.207,10.0.0.5,25188,80,ICMP,9402,434,3613,SYN-ACK
2026-03-07T10:42:59,10.0.4.51,10.0.0.5,38539,8080,TCP,11550,67,2391,SYN-ACK
2026-03-14T14:26:01,10.0.3.138,10.0.0.5,3028,443,UDP,45194,409,4066,ACK
2026-03-07T11:54:13,185.147.82.139,10.0.0.5,36807,22,UDP,17773,149,2203,SYN
2026-03-05T19:24:22,10.0.1.130,10.0.0.5,56358,80,ICMP,49395,114,4075,RST
2026-03-09T05:50:43,10.0.0.59,10.0.0.5,44264,80,TCP,35400,79,545,FIN
2026-03-05T23:29:12,10.0.0.98,10.0.0.5,57654,443,ICMP,24051,424,4333,SYN
2026-03-02T15:37:36,10.0.3.98,10.0.0.5,54259,443,UDP,40600,478,1417,FIN
2026-03-02T04:38:56,10.0.1.36,10.0.0.5,20872,443,TCP,37227,162,2739,SYN
2026-03-04T04:44:49,10.0.1.42,10.0.0.5,54136,443,ICMP,10867,118,3984,ACK
2026-03-02T08:27:32,10.0.4.187,10.0.0.5,43481,8080,UDP,21263,244,2791,SYN-ACK
2026-03-12T00:54:10,185.181.101.40,10.0.0.5,43416,6379,ICMP,42778,237,3818,SYN
2026-03-01T22:06:14,10.0.4.103,10.0.0.5,23588,80,TCP,30189,132,819,SYN-ACK
2026-03-10T20:01:26,10.0.3.21,10.0.0.5,34363,80,ICMP,12280,417,1159,SYN-ACK
2026-03-14T15:51:54,10.0.2.40,10.0.0.5,35844,8080,ICMP,14320,396,2909,SYN-ACK
2026-03-03T00:03:51,10.0.5.214,10.0.0.5,29710,443,UDP,4768,390,2719,ACK
2026-03-11T19:58:33,10.0.3.151,10.0.0.5,50978,443,ICMP,17821,108,2938,RST
2026-03-01T20:06:20,10.0.3.138,10.0.0.5,43647,80,UDP,22732,6,2077,SYN
2026-03-03T15:07:58,10.0.0.195,10.0.0.5,4272,8080,ICMP,19724,248,4795,SYN-ACK
2026-03-07T05:53:33,10.0.5.29,10.0.0.5,5331,443,ICMP,32267,232,4345,ACK
2026-03-05T07:37:22,10.0.0.207,10.0.0.5,5017,80,TCP,14628,171,2799,SYN-ACK
2026-03-05T14:28:14,10.0.0.98,10.0.0.5,21816,80,UDP,2913,95,4887,RST
2026-03-07T05:32:54,185.113.152.216,10.0.0.5,38411,22,TCP,48869,70,3356,SYN
2026-03-03T21:38:56,10.0.2.155,10.0.0.5,16314,443,ICMP,40146,74,15,SYN
2026-03-11T14:30:19,185.132.5.175,10.0.0.5,20501,22,TCP,3563,134,2084,ACK
2026-03-11T19:46:48,10.0.2.208,10.0.0.5,48421,80,ICMP,8497,105,1297,FIN
2026-03-01T17:31:17,10.0.4.57,10.0.0.5,8495,80,TCP,49429,270,387,RST
2026-03-07T21:21:48,10.0.4.109,10.0.0.5,25565,80,UDP,36825,85,4623,SYN-ACK
2026-03-12T09:26:20,10.0.5.177,10.0.0.5,6880,8080,UDP,21029,447,1904,FIN
2026-03-08T13:32:28,10.0.4.109,10.0.0.5,1561,80,TCP,47617,332,791,SYN-ACK
2026-03-06T07:09:42,10.0.4.103,10.0.0.5,49313,8080,TCP,9310,240,541,ACK
2026-03-09T08:26:38,10.0.5.44,10.0.0.5,28330,8080,TCP,49960,379,2708,ACK
2026-03-01T04:32:42,10.0.2.27,10.0.0.5,3534,443,ICMP,39944,217,1297,SYN-ACK
2026-03-01T13:28:36,10.0.0.59,10.0.0.5,62003,80,ICMP,18012,125,878,SYN
2026-03-01T22:02:53,10.0.1.179,10.0.0.5,24085,443,TCP,11310,367,2779,RST
2026-03-03T06:18:33,10.0.3.102,10.0.0.5,47647,443,TCP,34832,140,2406,ACK
2026-03-02T22:18:47,10.0.3.21,10.0.0.5,36515,80,ICMP,22111,219,716,FIN
2026-03-12T15:38:05,10.0.1.246,10.0.0.5,18074,443,UDP,15331,115,4579,SYN-ACK
2026-03-13T11:58:54,10.0.0.12,10.0.0.5,36889,443,TCP,43217,206,1513,FIN
2026-03-02T19:24:01,10.0.4.68,10.0.0.5,53284,80,ICMP,39695,352,3329,SYN
2026-03-03T04:29:56,10.0.1.36,10.0.0.5,8288,80,UDP,32406,31,1854,SYN
2026-03-09T11:02:49,10.0.4.76,10.0.0.5,43815,443,ICMP,18776,9,3269,ACK
2026-03-10T01:55:43,185.192.58.175,10.0.0.5,42063,80,UDP,18535,174,2124,SYN-ACK
2026-03-05T07:38:38,185.176.239.136,10.0.0.5,59577,5432,TCP,47652,156,8,SYN
2026-03-02T13:49:55,10.0.0.219,10.0.0.5,40963,8080,UDP,25805,81,1131,ACK
2026-03-09T11:11:41,10.0.5.166,10.0.0.5,50065,8080,UDP,33577,373,801,SYN-ACK
2026-03-01T14:30:05,10.0.1.36,10.0.0.5,29820,443,ICMP,38129,158,1578,RST
2026-03-05T08:39:09,10.0.3.24,10.0.0.5,33956,80,UDP,42953,476,1827,RST
2026-03-12T12:03:42,10.0.5.29,10.0.0.5,33523,80,UDP,892,449,3713,FIN
2026-03-04T23:41:28,10.0.4.103,10.0.0.5,1832,8080,ICMP,32916,339,798,SYN
2026-03-14T21:01:35,185.113.152.216,10.0.0.5,56762,8443,UDP,8465,352,3154,"SYN,SYN,SYN"
2026-03-06T20:03:22,10.0.1.168,10.0.0.5,13053,8080,ICMP,671,21,775,SYN-ACK
2026-03-01T08:35:04,10.0.4.7,10.0.0.5,21232,8080,TCP,38089,398,1568,SYN-ACK
2026-03-11T00:41:40,10.0.5.81,10.0.0.5,8231,443,TCP,18456,310,4390,SYN-ACK
2026-03-13T00:13:03,10.0.1.131,10.0.0.5,42280,80,ICMP,44342,159,2136,FIN
2026-03-07T10:05:52,10.0.2.57,10.0.0.5,18867,8080,UDP,40419,368,4942,SYN-ACK
2026-03-12T11:58:58,10.0.5.27,10.0.0.5,36855,443,TCP,708,309,409,ACK
2026-03-11T06:57:03,10.0.5.166,10.0.0.5,28267,80,UDP,5616,445,4940,RST
2026-03-10T21:50:44,10.0.5.59,10.0.0.5,24882,443,ICMP,18116,369,1833,FIN
2026-03-12T19:10:44,185.147.82.139,10.0.0.5,32468,8443,TCP,8121,245,3667,SYN
2026-03-02T22:09:10,10.0.2.27,10.0.0.5,18502,80,ICMP,19802,345,3414,FIN
2026-03-09T02:13:11,10.0.0.8,10.0.0.5,14189,80,ICMP,35850,244,675,RST
2026-03-12T00:44:34,10.0.5.44,10.0.0.5,31481,8080,UDP,30963,391,4263,ACK
2026-03-03T16:13:54,10.0.3.21,10.0.0.5,64152,80,UDP,24625,55,557,RST
2026-03-06T11:16:34,10.0.1.68,10.0.0.5,27168,443,TCP,29485,29,335,ACK
2026-03-07T08:31:02,10.0.2.148,10.0.0.5,7266,8080,ICMP,34906,440,122,RST
2026-03-02T17:06:28,10.0.0.156,10.0.0.5,16526,443,ICMP,46834,87,800,SYN
2026-03-05T10:59:15,185.176.239.136,10.0.0.5,41463,22,TCP,39992,355,425,FIN
2026-03-12T20:45:03,10.0.4.76,10.0.0.5,33854,443,ICMP,3394,104,4971,SYN
2026-03-12T12:51:57,10.0.2.42,10.0.0.5,60606,443,TCP,6036,113,4219,SYN-ACK
2026-03-14T23:35:57,185.113.152.216,10.0.0.5,49192,5432,TCP,26892,75,3415,FIN
2026-03-08T08:09:00,10.0.1.130,10.0.0.5,19289,443,ICMP,23815,165,2364,FIN
2026-03-13T11:47:53,185.192.58.175,10.0.0.5,29906,6379,UDP,40681,211,1332,ACK
2026-03-13T10:24:11,10.0.5.166,10.0.0.5,49163,80,TCP,16544,374,4756,FIN
2026-03-10T08:09:25,10.0.1.68,10.0.0.5,60986,8080,TCP,14967,410,1230,SYN
2026-03-09T14:48:36,10.0.4.23,10.0.0.5,60642,443,UDP,37076,17,4107,ACK
2026-03-13T06:30:56,10.0.0.59,10.0.0.5,17973,8080,TCP,49329,153,4161,SYN
2026-03-01T17:07:30,10.0.1.36,10.0.0.5,48534,80,ICMP,17792,479,4526,SYN-ACK
2026-03-13T23:08:36,10.0.0.59,10.0.0.5,20352,443,UDP,6149,44,1888,SYN-ACK
2026-03-14T20:16:41,10.0.2.207,10.0.0.5,15372,80,UDP,8091,209,3621,SYN-ACK
2026-03-02T10:15:50,185.182.174.29,10.0.0.5,61484,80,TCP,48415,447,3926,FIN
2026-03-09T05:26:04,10.0.1.36,10.0.0.5,54544,80,ICMP,6894,275,4311,SYN-ACK
2026-03-07T14:14:27,10.0.5.150,10.0.0.5,55265,80,TCP,34924,7,3337,RST
2026-03-09T22:17:44,10.0.0.92,10.0.0.5,61686,80,ICMP,45173,58,723,FIN
2026-03-10T16:28:46,10.0.0.187,10.0.0.5,58085,80,TCP,2238,116,894,SYN-ACK
2026-03-01T08:31:04,185.147.82.139,10.0.0.5,32118,8080,ICMP,37252,103,2578,"SYN,SYN,SYN"
2026-03-12T05:44:47,185.192.134.249,10.0.0.5,29463,8443,ICMP,13704,42,4769,FIN
2026-03-10T23:59:01,185.137.222.41,10.0.0.5,54164,8080,ICMP,37428,449,504,"SYN,SYN,SYN"
2026-03-10T04:25:33,185.182.174.29,10.0.0.5,11695,5432,ICMP,2682,486,3181,SYN-ACK
2026-03-13T23:11:16,185.192.58.175,10.0.0.5,3797,80,UDP,38378,194,1050,ACK
2026-03-07T11:09:39,10.0.4.103,10.0.0.5,36968,80,ICMP,31671,286,365,SYN
2026-03-08T16:46:01,10.0.5.159,10.0.0.5,2505,8080,TCP,16605,28,4150,SYN
2026-03-02T15:45:00,185.192.58.175,10.0.0.5,15828,22,UDP,21810,153,2725,SYN
2026-03-09T23:37:07,10.0.4.68,10.0.0.5,8032,80,UDP,24260,342,2566,ACK
