timestamp,ip,method,path,status,bytes,user_agent,,
08/Mar/2026:00:04:12 +0000,10.0.5.84,GET,/static/main.js,200,10901,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:18:07:17 +0000,10.0.4.68,GET,/api/users,200,9787,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:07:05:23 +0000,10.0.2.148,GET,/index.html,200,10082,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:15:01:54 +0000,10.0.3.21,GET,/login,200,9156,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:00:17:11 +0000,10.0.1.234,GET,/index.html,200,10242,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:07:30:34 +0000,10.0.0.195,POST,/api/users,200,10071,Mozilla/5.0 (iPhone,legit,
07/Mar/2026:22:40:53 +0000,10.0.5.27,POST,/login,200,5242,Mozilla/5.0 (X11,legit,
13/Mar/2026:21:12:34 +0000,10.0.5.81,GET,/index.html,200,12315,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:23:00:34 +0000,10.0.1.246,GET,/dashboard,200,7224,Mozilla/5.0 (X11,legit,
10/Mar/2026:06:10:15 +0000,10.0.1.131,GET,/,200,3739,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:16:22:41 +0000,10.0.2.155,GET,/dashboard,404,10223,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:10:14:42 +0000,10.0.1.36,GET,/api/data,200,14397,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:06:34:04 +0000,45.100.0.154,GET,/api/users?id=1 OR 1=1,404,327,Masscan/1.3,,
13/Mar/2026:14:03:52 +0000,10.0.1.36,GET,/static/main.js,200,3612,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:16:31:12 +0000,10.0.1.42,POST,/index.html,200,307,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:22:20:01 +0000,10.0.5.29,GET,/favicon.ico,200,13231,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:23:59:57 +0000,10.0.1.68,POST,/api/data,200,11588,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:14:58:17 +0000,10.0.5.140,GET,/api/data,200,8141,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:14:25:51 +0000,10.0.1.234,GET,/favicon.ico,200,13009,Mozilla/5.0 (X11,legit,
06/Mar/2026:11:39:47 +0000,10.0.2.254,GET,/api/data,200,9718,Mozilla/5.0 (X11,legit,
06/Mar/2026:16:31:48 +0000,10.0.5.166,POST,/dashboard,200,10100,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:17:36:00 +0000,10.0.4.51,GET,/api/users,200,5055,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:09:31:35 +0000,10.0.0.207,GET,/api/reports,301,14190,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:12:25:58 +0000,10.0.2.253,GET,/login,301,7899,Mozilla/5.0 (X11,legit,
07/Mar/2026:20:07:56 +0000,10.0.1.179,GET,/index.html,200,14455,Mozilla/5.0 (iPhone,legit,
06/Mar/2026:20:55:37 +0000,10.0.2.103,GET,/static/main.js,200,459,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:23:53:27 +0000,10.0.5.59,GET,/api/users,200,4486,Mozilla/5.0 (X11,legit,
01/Mar/2026:10:10:24 +0000,10.0.0.207,GET,/favicon.ico,301,1649,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:06:25:25 +0000,10.0.4.225,GET,/static/main.js,200,2577,Mozilla/5.0 (X11,legit,
12/Mar/2026:16:11:38 +0000,10.0.5.27,GET,/api/users,500,5956,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
06/Mar/2026:07:12:19 +0000,10.0.2.57,POST,/static/main.js,200,7896,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:07:39:45 +0000,45.100.0.154,GET,/phpmyadmin/,404,71,Masscan/1.3,,
07/Mar/2026:23:35:19 +0000,10.0.3.57,GET,/static/main.js,200,8187,Mozilla/5.0 (X11,legit,
14/Mar/2026:14:49:44 +0000,10.0.0.92,POST,/api/data,200,11059,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:19:01:05 +0000,10.0.4.7,POST,/api/data,200,4204,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:19:03:23 +0000,10.0.5.150,GET,/,200,4329,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:20:31:12 +0000,10.0.5.177,GET,/api/data,200,5330,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
10/Mar/2026:12:35:06 +0000,10.0.5.84,GET,/api/users,404,9318,Mozilla/5.0 (X11,legit,
01/Mar/2026:18:37:30 +0000,10.0.4.109,GET,/static/main.js,200,14188,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:11:58:23 +0000,10.0.2.148,GET,/api/users,200,2422,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:17:48:59 +0000,10.0.0.221,POST,/login,200,6270,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:11:35:22 +0000,10.0.1.64,POST,/api/reports,404,10594,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
10/Mar/2026:06:06:37 +0000,10.0.2.40,POST,/favicon.ico,404,2431,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:04:11:52 +0000,10.0.3.102,GET,/api/reports,200,9814,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:08:01:16 +0000,10.0.2.253,GET,/login,200,4648,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:05:23:54 +0000,10.0.4.23,GET,/,200,4574,Mozilla/5.0 (X11,legit,
01/Mar/2026:14:34:48 +0000,10.0.5.144,GET,/api/reports,200,4335,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:21:16:47 +0000,10.0.4.187,GET,/static/main.js,200,1713,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:04:52:33 +0000,10.0.4.109,GET,/login,200,13446,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
09/Mar/2026:00:58:26 +0000,10.0.5.118,GET,/dashboard,200,12460,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:01:06:35 +0000,10.0.5.44,GET,/dashboard,200,12477,Mozilla/5.0 (X11,legit,
10/Mar/2026:19:47:11 +0000,10.0.3.57,GET,/index.html,200,12906,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:19:32:53 +0000,10.0.1.131,GET,/index.html,200,10974,Mozilla/5.0 (X11,legit,
12/Mar/2026:10:27:16 +0000,10.0.5.177,GET,/static/main.js,200,6942,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
06/Mar/2026:09:46:02 +0000,10.0.2.57,POST,/static/main.js,200,13435,Mozilla/5.0 (X11,legit,
07/Mar/2026:20:50:20 +0000,10.0.2.253,POST,/login,200,1316,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:05:37:59 +0000,10.0.3.88,GET,/dashboard,200,14124,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:17:15:26 +0000,10.0.3.151,POST,/,200,2920,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:19:19:15 +0000,10.0.4.57,GET,/api/reports,200,6057,Mozilla/5.0 (X11,legit,
13/Mar/2026:15:36:42 +0000,10.0.5.166,GET,/,301,1493,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:08:51:22 +0000,10.0.3.98,GET,/index.html,200,13120,Mozilla/5.0 (X11,legit,
01/Mar/2026:12:05:12 +0000,10.0.4.68,POST,/dashboard,200,2068,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:06:08:52 +0000,10.0.1.179,GET,/,200,5050,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:11:40:00 +0000,10.0.5.29,GET,/api/reports,200,10301,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:03:47:49 +0000,10.0.1.181,GET,/api/users,200,13356,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:22:12:50 +0000,10.0.1.64,GET,/api/data,200,7329,Mozilla/5.0 (X11,legit,
02/Mar/2026:14:48:05 +0000,10.0.5.29,GET,/api/users,200,13220,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:14:54:46 +0000,10.0.4.51,GET,/dashboard,200,6281,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:00:35:06 +0000,10.0.4.225,GET,/login,200,6920,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
09/Mar/2026:23:23:35 +0000,10.0.5.150,GET,/api/reports,200,3744,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:16:00:49 +0000,10.0.3.57,POST,/static/main.js,200,1426,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:11:34:08 +0000,10.0.3.151,POST,/api/reports,200,5851,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:11:51:07 +0000,10.0.4.57,GET,/api/reports,200,10236,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:18:39:23 +0000,10.0.4.187,GET,/api/data,200,10644,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:09:11:38 +0000,10.0.5.59,GET,/api/reports,200,9736,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:14:08:36 +0000,10.0.3.98,GET,/static/main.js,200,8173,Mozilla/5.0 (X11,legit,
13/Mar/2026:23:02:26 +0000,10.0.5.190,GET,/static/main.js,200,6761,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:15:44:08 +0000,10.0.3.88,POST,/static/main.js,404,14254,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
09/Mar/2026:14:04:22 +0000,10.0.0.98,GET,/,200,4470,Mozilla/5.0 (X11,legit,
06/Mar/2026:14:11:10 +0000,10.0.1.42,POST,/index.html,200,11395,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
06/Mar/2026:16:46:49 +0000,10.0.4.23,POST,/login,200,13503,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:15:00:07 +0000,10.0.0.8,POST,/api/data,200,7490,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:14:37:45 +0000,10.0.2.253,POST,/,404,7457,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:21:53:15 +0000,10.0.0.187,GET,/static/main.js,200,11846,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:03:18:50 +0000,10.0.5.118,GET,/static/main.js,200,13443,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:17:13:55 +0000,10.0.0.219,GET,/api/data,200,10140,Mozilla/5.0 (X11,legit,
01/Mar/2026:06:24:41 +0000,10.0.0.250,GET,/dashboard,404,662,Mozilla/5.0 (X11,legit,
14/Mar/2026:16:09:31 +0000,10.0.3.21,GET,/login,200,11162,Mozilla/5.0 (X11,legit,
14/Mar/2026:18:38:40 +0000,10.0.2.91,GET,/api/users,200,8334,Mozilla/5.0 (X11,legit,
01/Mar/2026:19:30:06 +0000,10.0.2.42,POST,/login,200,8155,Mozilla/5.0 (X11,legit,
04/Mar/2026:09:01:38 +0000,10.0.1.64,GET,/index.html,200,6620,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:10:03:55 +0000,10.0.5.167,POST,/api/data,200,12757,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:15:56:41 +0000,10.0.4.187,GET,/api/users,200,7894,Mozilla/5.0 (iPhone,legit,
06/Mar/2026:02:13:35 +0000,10.0.0.207,GET,/index.html,200,10864,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:13:22:33 +0000,10.0.0.98,GET,/login,200,4735,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:07:37:59 +0000,10.0.4.103,GET,/dashboard,200,1781,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:18:28:06 +0000,10.0.0.59,GET,/,200,7531,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:05:31:39 +0000,10.0.3.57,GET,/index.html,500,14905,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:16:11:58 +0000,10.0.3.102,GET,/api/reports,200,11465,Mozilla/5.0 (X11,legit,
10/Mar/2026:10:51:08 +0000,10.0.1.168,GET,/login,200,14220,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:15:43:31 +0000,10.0.1.68,POST,/api/reports,200,14287,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:06:51:13 +0000,10.0.2.148,GET,/api/data,500,4449,Mozilla/5.0 (X11,legit,
08/Mar/2026:21:40:48 +0000,10.0.5.166,GET,/,301,1186,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:02:33:28 +0000,10.0.1.168,GET,/,200,1299,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:17:43:51 +0000,10.0.2.148,GET,/,200,3786,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:20:49:38 +0000,10.0.0.98,GET,/api/users,200,10658,Mozilla/5.0 (iPhone,legit,
07/Mar/2026:23:15:50 +0000,10.0.4.23,GET,/dashboard,200,1530,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:13:04:41 +0000,10.0.4.187,POST,/favicon.ico,200,3609,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
09/Mar/2026:05:05:25 +0000,10.0.5.159,GET,/index.html,200,2959,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:01:10:02 +0000,10.0.3.24,POST,/,200,1338,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:07:51:55 +0000,10.0.4.57,GET,/api/data,200,2415,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:02:13:29 +0000,10.0.0.40,POST,/api/data,200,10625,Mozilla/5.0 (X11,legit,
11/Mar/2026:14:22:08 +0000,10.0.2.63,GET,/favicon.ico,200,13826,Mozilla/5.0 (X11,legit,
09/Mar/2026:22:28:34 +0000,10.0.2.91,GET,/favicon.ico,200,12924,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:14:13:47 +0000,10.0.0.8,GET,/index.html,200,8841,Mozilla/5.0 (X11,legit,
09/Mar/2026:08:48:34 +0000,10.0.0.250,GET,/,200,382,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:05:05:50 +0000,10.0.5.29,GET,/api/data,200,9503,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:04:00:01 +0000,10.0.3.21,GET,/,200,6383,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:23:18:02 +0000,10.0.2.253,POST,/favicon.ico,500,6403,Mozilla/5.0 (X11,legit,
04/Mar/2026:04:09:59 +0000,10.0.2.103,GET,/api/data,200,5088,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:12:57:45 +0000,10.0.1.179,GET,/index.html,404,11272,Mozilla/5.0 (X11,legit,
14/Mar/2026:20:07:27 +0000,45.72.122.15,GET,/../../../etc/passwd,200,294,Masscan/1.3,,
02/Mar/2026:20:40:55 +0000,10.0.5.190,GET,/api/users,200,1455,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:03:56:56 +0000,10.0.0.219,POST,/login,200,4655,Mozilla/5.0 (X11,legit,
11/Mar/2026:00:28:58 +0000,10.0.5.144,GET,/api/data,200,13060,Mozilla/5.0 (X11,legit,
08/Mar/2026:19:24:17 +0000,10.0.4.76,POST,/api/reports,200,2948,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:21:54:32 +0000,10.0.0.40,POST,/static/main.js,200,14927,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:09:12:12 +0000,10.0.0.156,POST,/dashboard,200,14726,Mozilla/5.0 (X11,legit,
04/Mar/2026:09:29:13 +0000,10.0.2.148,POST,/dashboard,200,11118,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:14:54:50 +0000,10.0.0.156,GET,/static/main.js,200,950,Mozilla/5.0 (X11,legit,
04/Mar/2026:15:45:31 +0000,10.0.4.76,GET,/api/data,200,9618,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:09:57:10 +0000,10.0.2.40,GET,/login,200,4475,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:03:36:10 +0000,10.0.3.98,GET,/dashboard,404,12200,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:10:06:58 +0000,10.0.4.76,GET,/login,200,4409,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
10/Mar/2026:21:30:48 +0000,10.0.1.42,GET,/api/users,200,5731,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:01:18:05 +0000,10.0.5.159,GET,/api/reports,200,5009,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
09/Mar/2026:17:51:49 +0000,10.0.3.102,GET,/api/users,200,6145,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:08:24:07 +0000,10.0.2.207,GET,/,200,10655,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:22:12:34 +0000,10.0.5.27,GET,/index.html,404,10000,Mozilla/5.0 (X11,legit,
09/Mar/2026:19:04:04 +0000,10.0.1.246,POST,/static/main.js,200,376,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:21:16:03 +0000,10.0.1.42,POST,/index.html,200,4140,Mozilla/5.0 (X11,legit,
04/Mar/2026:17:25:10 +0000,10.0.0.40,GET,/favicon.ico,200,13670,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:21:35:17 +0000,10.0.2.103,GET,/static/main.js,200,11775,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:23:31:10 +0000,10.0.4.57,GET,/index.html,404,13788,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:06:14:20 +0000,10.0.2.40,GET,/index.html,200,3345,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:23:34:46 +0000,10.0.1.179,GET,/api/data,200,2918,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:01:00:18 +0000,10.0.5.84,GET,/api/reports,200,10496,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:06:21:41 +0000,10.0.5.81,GET,/static/main.js,200,393,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:16:59:46 +0000,10.0.4.225,GET,/api/reports,200,6642,Mozilla/5.0 (X11,legit,
13/Mar/2026:00:21:39 +0000,10.0.1.181,POST,/api/users,200,9912,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
08/Mar/2026:22:49:28 +0000,10.0.1.172,GET,/static/main.js,200,12156,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:14:33:04 +0000,45.47.185.225,GET,/admin/config.php,403,203,Masscan/1.3,,
05/Mar/2026:19:08:59 +0000,10.0.2.91,GET,/index.html,200,6696,Mozilla/5.0 (X11,legit,
04/Mar/2026:10:55:01 +0000,10.0.0.156,GET,/index.html,200,5654,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:23:04:42 +0000,10.0.2.103,GET,/favicon.ico,200,13205,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:01:55:56 +0000,10.0.4.109,POST,/static/main.js,200,8704,Mozilla/5.0 (X11,legit,
08/Mar/2026:20:50:44 +0000,10.0.2.180,GET,/static/main.js,200,6520,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:02:05:25 +0000,10.0.1.130,GET,/favicon.ico,404,13443,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:17:22:17 +0000,10.0.0.59,POST,/api/reports,200,13522,Mozilla/5.0 (X11,legit,
02/Mar/2026:23:22:05 +0000,10.0.3.102,POST,/api/data,200,13876,Mozilla/5.0 (X11,legit,
05/Mar/2026:22:30:39 +0000,10.0.5.150,POST,/api/data,200,3371,Mozilla/5.0 (X11,legit,
11/Mar/2026:06:18:04 +0000,10.0.3.138,GET,/api/users,404,1856,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
08/Mar/2026:13:12:26 +0000,10.0.0.59,GET,/api/data,200,8008,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:08:48:29 +0000,10.0.3.24,GET,/login,200,7653,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:01:46:32 +0000,10.0.2.207,POST,/dashboard,200,1045,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
08/Mar/2026:00:24:58 +0000,10.0.5.29,GET,/static/main.js,200,14385,Mozilla/5.0 (X11,legit,
10/Mar/2026:08:02:18 +0000,185.180.81.203,GET,/api/users?id=1, DROP TABLE users,403,525,attack,
14/Mar/2026:03:53:10 +0000,10.0.2.63,GET,/index.html,200,4544,Mozilla/5.0 (X11,legit,
10/Mar/2026:16:18:42 +0000,10.0.5.118,POST,/favicon.ico,404,3467,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:19:37:30 +0000,10.0.4.51,POST,/dashboard,404,11420,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:18:58:07 +0000,10.0.3.138,GET,/favicon.ico,200,6301,Mozilla/5.0 (X11,legit,
02/Mar/2026:13:35:52 +0000,10.0.2.63,POST,/,500,14504,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:16:20:09 +0000,10.0.2.180,GET,/api/reports,200,1638,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:10:46:28 +0000,10.0.1.68,POST,/static/main.js,200,6124,Mozilla/5.0 (X11,legit,
02/Mar/2026:11:06:07 +0000,10.0.2.180,GET,/login,200,13163,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:18:06:48 +0000,10.0.0.56,GET,/api/users,200,3640,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
10/Mar/2026:05:33:29 +0000,10.0.1.181,GET,/api/data,200,7826,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:19:05:30 +0000,10.0.2.148,POST,/favicon.ico,200,8346,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:17:21:47 +0000,10.0.5.84,GET,/api/reports,200,6132,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:07:35:40 +0000,10.0.4.51,GET,/api/reports,200,5261,Mozilla/5.0 (X11,legit,
10/Mar/2026:21:37:59 +0000,10.0.4.51,GET,/static/main.js,200,2940,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:16:53:36 +0000,10.0.1.131,GET,/api/users,200,12497,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:19:31:14 +0000,10.0.0.190,GET,/api/reports,200,11097,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:04:47:05 +0000,10.0.5.140,GET,/,200,5838,Mozilla/5.0 (X11,legit,
05/Mar/2026:18:01:48 +0000,10.0.5.81,GET,/static/main.js,200,13335,Mozilla/5.0 (X11,legit,
07/Mar/2026:08:46:24 +0000,10.0.5.150,POST,/favicon.ico,404,6089,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:10:59:42 +0000,10.0.2.57,POST,/login,200,3865,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
10/Mar/2026:13:35:41 +0000,10.0.5.190,GET,/dashboard,200,1627,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:15:32:35 +0000,10.0.5.84,POST,/dashboard,200,7290,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:09:07:21 +0000,10.0.0.195,GET,/login,200,9066,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:13:50:44 +0000,10.0.4.109,GET,/static/main.js,500,3696,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
09/Mar/2026:16:31:01 +0000,10.0.3.151,GET,/,404,8305,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:06:30:31 +0000,10.0.0.8,GET,/static/main.js,200,6838,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:10:34:30 +0000,10.0.0.156,GET,/api/data,200,8424,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
10/Mar/2026:13:09:49 +0000,10.0.0.92,GET,/api/users,200,9792,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:15:46:14 +0000,10.0.2.148,GET,/,200,12965,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:05:10:27 +0000,10.0.2.254,GET,/api/data,404,3210,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:23:16:03 +0000,10.0.4.7,POST,/favicon.ico,200,1876,Mozilla/5.0 (X11,legit,
05/Mar/2026:05:02:21 +0000,10.0.5.166,GET,/api/users,200,10425,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:03:42:31 +0000,10.0.5.150,GET,/,200,2500,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:12:54:07 +0000,10.0.3.151,POST,/favicon.ico,200,5006,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:15:19:49 +0000,10.0.2.253,GET,/api/users,200,9856,Mozilla/5.0 (X11,legit,
12/Mar/2026:19:35:30 +0000,10.0.0.190,POST,/api/reports,301,9061,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
06/Mar/2026:08:30:53 +0000,10.0.0.8,GET,/index.html,200,10101,Mozilla/5.0 (X11,legit,
05/Mar/2026:13:04:12 +0000,10.0.2.208,POST,/api/reports,200,10742,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:17:02:57 +0000,10.0.4.51,POST,/login,200,11836,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:18:46:36 +0000,10.0.5.177,GET,/index.html,200,252,Mozilla/5.0 (X11,legit,
14/Mar/2026:08:01:12 +0000,10.0.1.181,GET,/,200,8701,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:04:40:39 +0000,10.0.2.117,GET,/favicon.ico,500,11669,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:02:35:07 +0000,10.0.1.42,GET,/dashboard,301,10736,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:21:30:48 +0000,10.0.2.91,GET,/api/data,404,9325,Mozilla/5.0 (iPhone,legit,
06/Mar/2026:12:07:39 +0000,10.0.5.144,GET,/api/users,200,6308,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:22:39:29 +0000,10.0.3.57,POST,/api/data,200,10920,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:03:43:44 +0000,10.0.1.234,GET,/api/data,200,5198,Mozilla/5.0 (iPhone,legit,
06/Mar/2026:00:15:09 +0000,10.0.4.68,GET,/,200,6634,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:05:58:41 +0000,10.0.0.219,GET,/api/data,200,1955,Mozilla/5.0 (X11,legit,
